Date,Symbol,Close
1/2/2019 16:00:00,S&P 500,2510.03
1/3/2019 16:00:00,S&P 500,2447.89
1/4/2019 16:00:00,S&P 500,2531.94
1/7/2019 16:00:00,S&P 500,2549.69
1/8/2019 16:00:00,S&P 500,2574.41
1/9/2019 16:00:00,S&P 500,2584.96
1/10/2019 16:00:00,S&P 500,2596.64
1/11/2019 16:00:00,S&P 500,2596.26
1/14/2019 16:00:00,S&P 500,2582.61
1/15/2019 16:00:00,S&P 500,2610.3
1/16/2019 16:00:00,S&P 500,2616.1
1/17/2019 16:00:00,S&P 500,2635.96
1/18/2019 16:00:00,S&P 500,2670.71
1/22/2019 16:00:00,S&P 500,2632.9
1/23/2019 16:00:00,S&P 500,2638.7
1/24/2019 16:00:00,S&P 500,2642.33
1/25/2019 16:00:00,S&P 500,2664.76
1/28/2019 16:00:00,S&P 500,2643.85
1/29/2019 16:00:00,S&P 500,2640
1/30/2019 16:00:00,S&P 500,2681.05
1/31/2019 16:00:00,S&P 500,2704.1
2/1/2019 16:00:00,S&P 500,2706.53
2/4/2019 16:00:00,S&P 500,2724.87
2/5/2019 16:00:00,S&P 500,2737.7
2/6/2019 16:00:00,S&P 500,2731.61
2/7/2019 16:00:00,S&P 500,2706.05
2/8/2019 16:00:00,S&P 500,2707.88
2/11/2019 16:00:00,S&P 500,2709.8
2/12/2019 16:00:00,S&P 500,2744.73
2/13/2019 16:00:00,S&P 500,2753.03
2/14/2019 16:00:00,S&P 500,2745.73
2/15/2019 16:00:00,S&P 500,2775.6
2/19/2019 16:00:00,S&P 500,2779.76
2/20/2019 16:00:00,S&P 500,2784.7
2/21/2019 16:00:00,S&P 500,2774.88
2/22/2019 16:00:00,S&P 500,2792.67
2/25/2019 16:00:00,S&P 500,2796.11
2/26/2019 16:00:00,S&P 500,2793.9
2/27/2019 16:00:00,S&P 500,2792.38
2/28/2019 16:00:00,S&P 500,2784.49
3/1/2019 16:00:00,S&P 500,2803.69
3/4/2019 16:00:00,S&P 500,2792.81
3/5/2019 16:00:00,S&P 500,2789.65
3/6/2019 16:00:00,S&P 500,2771.45
3/7/2019 16:00:00,S&P 500,2748.93
3/8/2019 16:00:00,S&P 500,2743.07
3/11/2019 16:00:00,S&P 500,2783.3
3/12/2019 16:00:00,S&P 500,2791.52
3/13/2019 16:00:00,S&P 500,2810.92
3/14/2019 16:00:00,S&P 500,2808.48
3/15/2019 16:00:00,S&P 500,2822.48
3/18/2019 16:00:00,S&P 500,2832.94
3/19/2019 16:00:00,S&P 500,2832.57
3/20/2019 16:00:00,S&P 500,2824.23
3/21/2019 16:00:00,S&P 500,2854.88
3/22/2019 16:00:00,S&P 500,2800.71
3/25/2019 16:00:00,S&P 500,2798.36
3/26/2019 16:00:00,S&P 500,2818.46
3/27/2019 16:00:00,S&P 500,2805.37
3/28/2019 16:00:00,S&P 500,2815.44
3/29/2019 16:00:00,S&P 500,2834.4
4/1/2019 16:00:00,S&P 500,2867.19
4/2/2019 16:00:00,S&P 500,2867.24
4/3/2019 16:00:00,S&P 500,2873.4
4/4/2019 16:00:00,S&P 500,2879.39
4/5/2019 16:00:00,S&P 500,2892.74
4/8/2019 16:00:00,S&P 500,2895.77
4/9/2019 16:00:00,S&P 500,2878.2
4/10/2019 16:00:00,S&P 500,2888.21
4/11/2019 16:00:00,S&P 500,2888.32
4/12/2019 16:00:00,S&P 500,2907.41
4/15/2019 16:00:00,S&P 500,2905.58
4/16/2019 16:00:00,S&P 500,2907.06
4/17/2019 16:00:00,S&P 500,2900.45
4/18/2019 16:00:00,S&P 500,2905.03
4/22/2019 16:00:00,S&P 500,2907.97
4/23/2019 16:00:00,S&P 500,2933.68
4/24/2019 16:00:00,S&P 500,2927.25
4/25/2019 16:00:00,S&P 500,2926.17
4/26/2019 16:00:00,S&P 500,2939.88
4/29/2019 16:00:00,S&P 500,2943.03
4/30/2019 16:00:00,S&P 500,2945.83
5/1/2019 16:00:00,S&P 500,2923.73
5/2/2019 16:00:00,S&P 500,2917.52
5/3/2019 16:00:00,S&P 500,2945.64
5/6/2019 16:00:00,S&P 500,2932.47
5/7/2019 16:00:00,S&P 500,2884.05
5/8/2019 16:00:00,S&P 500,2879.42
5/9/2019 16:00:00,S&P 500,2870.72
5/10/2019 16:00:00,S&P 500,2881.4
5/13/2019 16:00:00,S&P 500,2811.87
5/14/2019 16:00:00,S&P 500,2834.41
5/15/2019 16:00:00,S&P 500,2850.96
5/16/2019 16:00:00,S&P 500,2876.32
5/17/2019 16:00:00,S&P 500,2859.53
5/20/2019 16:00:00,S&P 500,2840.23
5/21/2019 16:00:00,S&P 500,2864.36
5/22/2019 16:00:00,S&P 500,2856.27
5/23/2019 16:00:00,S&P 500,2822.24
5/24/2019 16:00:00,S&P 500,2826.06
5/28/2019 16:00:00,S&P 500,2802.39
5/29/2019 16:00:00,S&P 500,2783.02
5/30/2019 16:00:00,S&P 500,2788.86
5/31/2019 16:00:00,S&P 500,2752.06
6/3/2019 16:00:00,S&P 500,2744.45
6/4/2019 16:00:00,S&P 500,2803.27
6/5/2019 16:00:00,S&P 500,2826.15
6/6/2019 16:00:00,S&P 500,2843.49
6/7/2019 16:00:00,S&P 500,2873.34
6/10/2019 16:00:00,S&P 500,2886.73
6/11/2019 16:00:00,S&P 500,2885.72
6/12/2019 16:00:00,S&P 500,2879.84
6/13/2019 16:00:00,S&P 500,2891.64
6/14/2019 16:00:00,S&P 500,2886.98
6/17/2019 16:00:00,S&P 500,2889.67
6/18/2019 16:00:00,S&P 500,2917.75
6/19/2019 16:00:00,S&P 500,2926.46
6/20/2019 16:00:00,S&P 500,2954.18
6/21/2019 16:00:00,S&P 500,2950.46
6/24/2019 16:00:00,S&P 500,2945.35
6/25/2019 16:00:00,S&P 500,2917.38
6/26/2019 16:00:00,S&P 500,2913.78
6/27/2019 16:00:00,S&P 500,2924.92
6/28/2019 16:00:00,S&P 500,2941.76
7/1/2019 16:00:00,S&P 500,2964.33
7/2/2019 16:00:00,S&P 500,2973.01
7/3/2019 13:00:00,S&P 500,2995.82
7/5/2019 16:00:00,S&P 500,2990.41
7/8/2019 16:00:00,S&P 500,2975.95
7/9/2019 16:00:00,S&P 500,2979.63
7/10/2019 16:00:00,S&P 500,2993.07
7/11/2019 16:00:00,S&P 500,2999.91
7/12/2019 16:00:00,S&P 500,3013.77
7/15/2019 16:00:00,S&P 500,3014.3
7/16/2019 16:00:00,S&P 500,3004.04
7/17/2019 16:00:00,S&P 500,2984.42
7/18/2019 16:00:00,S&P 500,2995.11
7/19/2019 16:00:00,S&P 500,2976.61
7/22/2019 16:00:00,S&P 500,2985.03
7/23/2019 16:00:00,S&P 500,3005.47
7/24/2019 16:00:00,S&P 500,3019.56
7/25/2019 16:00:00,S&P 500,3003.67
7/26/2019 16:00:00,S&P 500,3025.86
7/29/2019 16:00:00,S&P 500,3020.97
7/30/2019 16:00:00,S&P 500,3013.18
7/31/2019 16:00:00,S&P 500,2980.38
8/1/2019 16:00:00,S&P 500,2953.56
8/2/2019 16:00:00,S&P 500,2932.05
8/5/2019 16:00:00,S&P 500,2844.74
8/6/2019 16:00:00,S&P 500,2881.77
8/7/2019 16:00:00,S&P 500,2883.98
8/8/2019 16:00:00,S&P 500,2938.09
8/9/2019 16:00:00,S&P 500,2918.65
8/12/2019 16:00:00,S&P 500,2883.09
8/13/2019 16:00:00,S&P 500,2926.32
8/14/2019 16:00:00,S&P 500,2840.6
8/15/2019 16:00:00,S&P 500,2847.6
8/16/2019 16:00:00,S&P 500,2888.68
8/19/2019 16:00:00,S&P 500,2923.65
8/20/2019 16:00:00,S&P 500,2900.51
8/21/2019 16:00:00,S&P 500,2924.43
8/22/2019 16:00:00,S&P 500,2922.95
8/23/2019 16:00:00,S&P 500,2847.11
8/26/2019 16:00:00,S&P 500,2878.38
8/27/2019 16:00:00,S&P 500,2869.16
8/28/2019 16:00:00,S&P 500,2887.94
8/29/2019 16:00:00,S&P 500,2924.58
8/30/2019 16:00:00,S&P 500,2926.46
9/3/2019 16:00:00,S&P 500,2906.27
9/4/2019 16:00:00,S&P 500,2937.78
9/5/2019 16:00:00,S&P 500,2976
9/6/2019 16:00:00,S&P 500,2978.71
9/9/2019 16:00:00,S&P 500,2978.43
9/10/2019 16:00:00,S&P 500,2979.39
9/11/2019 16:00:00,S&P 500,3000.93
9/12/2019 16:00:00,S&P 500,3009.57
9/13/2019 16:00:00,S&P 500,3007.39
9/16/2019 16:00:00,S&P 500,2997.96
9/17/2019 16:00:00,S&P 500,3005.7
9/18/2019 16:00:00,S&P 500,3006.73
9/19/2019 16:00:00,S&P 500,3006.79
9/20/2019 16:00:00,S&P 500,2992.07
9/23/2019 16:00:00,S&P 500,2991.78
9/24/2019 16:00:00,S&P 500,2966.6
9/25/2019 16:00:00,S&P 500,2984.87
9/26/2019 16:00:00,S&P 500,2977.62
9/27/2019 16:00:00,S&P 500,2961.79
9/30/2019 16:00:00,S&P 500,2976.74
10/1/2019 16:00:00,S&P 500,2940.25
10/2/2019 16:00:00,S&P 500,2887.61
10/3/2019 16:00:00,S&P 500,2910.63
10/4/2019 16:00:00,S&P 500,2952.01
10/7/2019 16:00:00,S&P 500,2938.79
10/8/2019 16:00:00,S&P 500,2893.06
10/9/2019 16:00:00,S&P 500,2919.4
10/10/2019 16:00:00,S&P 500,2938.13
10/11/2019 16:00:00,S&P 500,2970.27
10/14/2019 16:00:00,S&P 500,2966.15
10/15/2019 16:00:00,S&P 500,2995.68
10/16/2019 16:00:00,S&P 500,2989.69
10/17/2019 16:00:00,S&P 500,2997.95
10/18/2019 16:00:00,S&P 500,2986.2
10/21/2019 16:00:00,S&P 500,3006.72
10/22/2019 16:00:00,S&P 500,2995.99
10/23/2019 16:00:00,S&P 500,3004.52
10/24/2019 16:00:00,S&P 500,3010.29
10/25/2019 16:00:00,S&P 500,3022.55
10/28/2019 16:00:00,S&P 500,3039.42
10/29/2019 16:00:00,S&P 500,3036.89
10/30/2019 16:00:00,S&P 500,3046.77
10/31/2019 16:00:00,S&P 500,3037.56
11/1/2019 16:00:00,S&P 500,3066.91
11/4/2019 16:00:00,S&P 500,3078.27
11/5/2019 16:00:00,S&P 500,3074.62
11/6/2019 16:00:00,S&P 500,3076.78
11/7/2019 16:00:00,S&P 500,3085.18
11/8/2019 16:00:00,S&P 500,3093.08
11/11/2019 16:00:00,S&P 500,3087.01
11/12/2019 16:00:00,S&P 500,3091.84
11/13/2019 16:00:00,S&P 500,3094.04
11/14/2019 16:00:00,S&P 500,3096.63
11/15/2019 16:00:00,S&P 500,3120.46
11/18/2019 16:00:00,S&P 500,3122.03
11/19/2019 16:00:00,S&P 500,3120.18
11/20/2019 16:00:00,S&P 500,3108.46
11/21/2019 16:00:00,S&P 500,3103.54
11/22/2019 16:00:00,S&P 500,3110.29
11/25/2019 16:00:00,S&P 500,3133.64
11/26/2019 16:00:00,S&P 500,3140.52
11/27/2019 16:00:00,S&P 500,3153.63
11/29/2019 13:00:00,S&P 500,3140.98
12/2/2019 16:00:00,S&P 500,3113.87
12/3/2019 16:00:00,S&P 500,3093.2
12/4/2019 16:00:00,S&P 500,3112.76
12/5/2019 16:00:00,S&P 500,3117.43
12/6/2019 16:00:00,S&P 500,3145.91
12/9/2019 16:00:00,S&P 500,3135.96
